DateTime,MGallons,Flowate MGD,Discharge ft3,Flow Rate ft3/s,Add Volume ft3,Total Volume ft3,Level (Stage) ft
9/7/2020 12:15,135,39,17937572,59.5,0,17937572,1.83
9/7/2020 12:30,135,40,17993193,62.3,0,17993193,1.83
9/7/2020 12:45,135,41,18049414,62.5,0,18049414,1.84
9/7/2020 13:00,136,41,18105917,62.8,0,18105917,1.85
9/7/2020 13:15,136,40,18161926,62.1,0,18161926,1.86
9/7/2020 13:30,137,38,18214687,57.9,0,18214687,1.88
9/7/2020 13:45,137,36,18265151,55.7,0,18265151,1.91
9/7/2020 14:00,137,33,18311979,51.3,0,18311979,1.94
9/7/2020 14:15,138,32,18356334,48.8,0,18356334,1.97
9/7/2020 14:30,138,30,18398041,45.9,0,18398041,1.99
9/7/2020 14:45,138,28,18437169,43,0,18437169,2
9/7/2020 15:00,139,26,18473543,39.9,0,18473543,2.04
9/7/2020 15:15,139,17,18499606,26.8,0,18499606,2.22
9/7/2020 15:30,139,0,18499606,0,0,18499606,2.27
9/7/2020 15:45,139,0,18499606,0,0,18499606,2.28
9/7/2020 16:00,139,0,18499606,0,0,18499606,2.3
9/7/2020 16:15,139,0,18499606,0,0,18499606,2.31
9/7/2020 16:30,139,0,18499606,0,0,18499606,2.32
9/7/2020 16:45,139,0,18499606,0,0,18499606,2.33
9/7/2020 17:00,139,0,18499606,0,0,18499606,2.34
9/7/2020 17:15,139,0,18499606,0,0,18499606,2.34
9/7/2020 17:30,139,0,18499606,0,0,18499606,2.36
9/7/2020 17:45,139,0,18499606,0,0,18499606,2.37
9/7/2020 18:00,139,0,18499606,0,0,18499606,2.4
9/7/2020 18:15,139,0,18499606,0,0,18499606,2.43
9/7/2020 18:30,139,0,18499606,0,0,18499606,2.45
9/7/2020 18:45,139,0,18499606,0,0,18499606,2.47
9/7/2020 19:00,139,0,18499606,0,0,18499606,2.48
9/7/2020 19:15,139,0,18499606,0,0,18499606,2.49
9/7/2020 19:30,139,0,18499606,0,0,18499606,2.51
9/7/2020 19:45,139,0,18499606,0,0,18499606,2.52
9/7/2020 20:00,139,0,18499606,0,0,18499606,2.53
9/7/2020 20:15,139,0,18499606,0,0,18499606,2.54
9/7/2020 20:30,139,0,18499606,0,0,18499606,2.55
9/7/2020 20:45,139,0,18499606,0,0,18499606,2.57
9/7/2020 21:00,139,0,18499606,0,0,18499606,2.58
9/7/2020 21:15,139,0,18499606,0,0,18499606,2.59
9/7/2020 21:30,139,0,18499606,0,0,18499606,2.59
9/7/2020 21:45,139,0,18499606,0,0,18499606,2.6
9/7/2020 22:00,139,0,18499606,0,0,18499606,2.61
9/7/2020 22:15,139,0,18499606,0,0,18499606,2.61
9/7/2020 22:30,139,0,18499606,0,0,18499606,2.62
9/7/2020 22:45,139,0,18499606,0,0,18499606,2.63
9/7/2020 23:00,139,0,18499606,0,0,18499606,2.64
9/7/2020 23:15,139,0,18499606,0,0,18499606,2.64
9/7/2020 23:30,139,0,18499606,0,0,18499606,2.65
9/7/2020 23:45,139,0,18499606,0,0,18499606,2.66
9/8/2020 0:00,139,0,18499606,0,0,18499606,2.66
9/8/2020 0:15,139,0,18499606,0,0,18499606,2.66
9/8/2020 0:30,139,0,18499606,0,0,18499606,2.67
9/8/2020 0:45,139,0,18499606,0,0,18499606,2.67
9/8/2020 1:00,139,0,18499606,0,0,18499606,2.68
9/8/2020 1:15,139,0,18499606,0,0,18499606,2.68
9/8/2020 1:30,139,0,18499606,0,0,18499606,2.68
9/8/2020 1:45,139,0,18499606,0,0,18499606,2.69
9/8/2020 2:00,139,0,18499606,0,0,18499606,2.69
9/8/2020 2:15,139,0,18499606,0,0,18499606,2.69
9/8/2020 2:30,139,0,18499606,0,0,18499606,2.69
9/8/2020 2:45,139,0,18499606,0,0,18499606,2.7
9/8/2020 3:00,139,0,18499606,0,0,18499606,2.7
9/8/2020 3:15,139,0,18499606,0,0,18499606,2.7
9/8/2020 3:30,139,0,18499606,0,0,18499606,2.7
9/8/2020 3:45,139,-19,18477499,-29.5,22107,18499606,2.71
9/8/2020 4:00,139,0,18477499,0,0,18477499,2.71
9/8/2020 4:15,139,0,18477499,0,0,18477499,2.71
9/8/2020 4:30,139,0,18477499,0,0,18477499,2.71
9/8/2020 4:45,139,0,18477499,0,0,18477499,2.71
9/8/2020 5:00,139,0,18477499,0,0,18477499,2.71
9/8/2020 5:15,139,0,18477499,0,0,18477499,2.72
9/8/2020 5:30,139,0,18477499,0,0,18477499,2.72
9/8/2020 5:45,139,0,18477499,0,0,18477499,2.72
9/8/2020 6:00,139,0,18477499,0,0,18477499,2.72
9/8/2020 6:15,139,0,18477499,0,0,18477499,2.72
9/8/2020 6:30,139,0,18477499,0,0,18477499,2.72
9/8/2020 6:45,139,0,18477499,0,0,18477499,2.73
9/8/2020 7:00,139,0,18477499,0,0,18477499,2.73
9/8/2020 7:15,139,0,18477499,0,0,18477499,2.73
9/8/2020 7:30,139,0,18477499,0,0,18477499,2.73
9/8/2020 7:45,139,0,18477499,0,0,18477499,2.73
9/8/2020 8:00,139,0,18477499,0,0,18477499,2.73
9/8/2020 8:15,139,0,18477499,0,0,18477499,2.73
9/8/2020 8:30,139,0,18477499,0,0,18477499,2.73
9/8/2020 8:45,139,0,18477499,0,0,18477499,2.73
9/8/2020 9:00,139,45,18529694,69.6,0,18529694,2.51
9/8/2020 9:15,140,58,18607669,90.1,0,18607669,2.31
9/8/2020 9:30,140,58,18688751,90.1,0,18688751,2.23
9/8/2020 9:45,141,58,18769233,89.3,0,18769233,2.17
9/8/2020 10:00,141,60,18851728,92.2,0,18851728,2.12
9/8/2020 10:15,142,59,18933870,91,0,18933870,2.08
9/8/2020 10:30,143,59,19015553,90.7,0,19015553,2.05
9/8/2020 10:45,143,56,19093140,86,0,19093140,2.02
9/8/2020 11:00,144,62,19177824,95.7,0,19177824,2
9/8/2020 11:15,144,58,19259790,90.1,0,19259790,1.97
9/8/2020 11:30,145,56,19338506,86.9,0,19338506,1.94
9/8/2020 11:45,146,57,19417470,87.9,0,19417470,1.92
9/8/2020 12:00,146,56,19495198,86,0,19495198,1.91
9/8/2020 12:15,147,55,19571831,85,0,19571831,1.9
9/8/2020 12:30,147,55,19647757,84.2,0,19647757,1.89
9/8/2020 12:45,148,53,19721706,81.7,0,19721706,1.88
9/8/2020 13:00,148,52,19793889,79.9,0,19793889,1.87
9/8/2020 13:15,149,49,19862682,75.8,0,19862682,1.87
9/8/2020 13:30,149,47,19928650,72.8,0,19928650,1.88
9/8/2020 13:45,150,44,19990663,68.1,0,19990663,1.88
9/8/2020 14:00,150,44,20051934,68.1,0,20051934,1.89
9/8/2020 14:15,151,42,20110698,64.7,0,20110698,1.9
9/8/2020 14:30,151,38,20164800,59.2,0,20164800,1.92
9/8/2020 14:45,152,36,20215935,56.3,0,20215935,1.94
9/8/2020 15:00,152,26,20254852,40.6,0,20254852,1.98
9/8/2020 15:15,152,22,20286953,34.7,0,20286953,2.19
9/8/2020 15:30,152,0,20286953,0,0,20286953,2.26
9/8/2020 15:45,152,0,20286953,0,0,20286953,2.27
9/8/2020 16:00,152,0,20286953,0,0,20286953,2.29
9/8/2020 16:15,152,0,20286953,0,0,20286953,2.3
9/8/2020 16:30,152,0,20286953,0,0,20286953,2.31
9/8/2020 16:45,152,0,20286953,0,0,20286953,2.32
9/8/2020 17:00,152,0,20286953,0,0,20286953,2.33
9/8/2020 17:15,152,0,20286953,0,0,20286953,2.34
9/8/2020 17:30,152,0,20286953,0,0,20286953,2.35
9/8/2020 17:45,152,0,20286953,0,0,20286953,2.36
9/8/2020 18:00,152,0,20286953,0,0,20286953,2.37
9/8/2020 18:15,152,0,20286953,0,0,20286953,2.37
9/8/2020 18:30,152,0,20286953,0,0,20286953,2.38
9/8/2020 18:45,152,0,20286953,0,0,20286953,2.39
9/8/2020 19:00,152,0,20286953,0,0,20286953,2.39
9/8/2020 19:15,152,0,20286953,0,0,20286953,2.4
9/8/2020 19:30,152,0,20286953,0,0,20286953,2.4
9/8/2020 19:45,152,0,20286953,0,0,20286953,2.41
9/8/2020 20:00,152,0,20286953,0,0,20286953,2.42
9/8/2020 20:15,152,0,20286953,0,0,20286953,2.42
9/8/2020 20:30,152,0,20286953,0,0,20286953,2.43
9/8/2020 20:45,152,0,20286953,0,0,20286953,2.43
9/8/2020 21:00,152,0,20286953,0,0,20286953,2.44
9/8/2020 21:15,152,0,20286953,0,0,20286953,2.44
9/8/2020 21:30,152,0,20286953,0,0,20286953,2.45
9/8/2020 21:45,152,0,20286953,0,0,20286953,2.46
9/8/2020 22:00,152,0,20286953,0,0,20286953,2.46
9/8/2020 22:15,152,0,20286953,0,0,20286953,2.46
9/8/2020 22:30,152,0,20286953,0,0,20286953,2.47
9/8/2020 22:45,152,0,20286953,0,0,20286953,2.47
9/8/2020 23:00,152,0,20286953,0,0,20286953,2.47
9/8/2020 23:15,152,0,20286953,0,0,20286953,2.48
9/8/2020 23:30,152,0,20286953,0,0,20286953,2.48
9/8/2020 23:45,152,0,20286953,0,0,20286953,2.48
9/9/2020 0:00,152,0,20286953,0,0,20286953,2.49
9/9/2020 0:15,152,0,20286953,0,0,20286953,2.49
9/9/2020 0:30,152,0,20286953,0,0,20286953,2.49
9/9/2020 0:45,152,0,20286953,0,0,20286953,2.5
9/9/2020 1:00,152,0,20286953,0,0,20286953,2.5
9/9/2020 1:15,152,0,20286953,0,0,20286953,2.5
9/9/2020 1:30,152,0,20286953,0,0,20286953,2.5
9/9/2020 1:45,152,0,20286953,0,0,20286953,2.51
9/9/2020 2:00,152,0,20286953,0,0,20286953,2.51
9/9/2020 2:15,152,0,20286953,0,0,20286953,2.51
9/9/2020 2:30,152,0,20286953,0,0,20286953,2.51
9/9/2020 2:45,152,0,20286953,0,0,20286953,2.52
9/9/2020 3:00,152,0,20286953,0,0,20286953,2.52
9/9/2020 3:15,152,0,20286953,0,0,20286953,2.52
9/9/2020 3:30,152,0,20286953,0,0,20286953,2.52
9/9/2020 3:45,152,0,20286953,0,0,20286953,2.53
9/9/2020 4:00,152,0,20286953,0,0,20286953,2.53
9/9/2020 4:15,152,0,20286953,0,0,20286953,2.53
9/9/2020 4:30,152,0,20286953,0,0,20286953,2.53
9/9/2020 4:45,152,0,20286953,0,0,20286953,2.54
9/9/2020 5:00,152,0,20286953,0,0,20286953,2.55
9/9/2020 5:15,152,0,20286953,0,0,20286953,2.57
9/9/2020 5:30,152,0,20286953,0,0,20286953,2.57
9/9/2020 5:45,152,0,20286953,0,0,20286953,2.58
9/9/2020 6:00,152,0,20286953,0,0,20286953,2.59
9/9/2020 6:15,152,0,20286953,0,0,20286953,2.61
9/9/2020 6:30,152,0,20286953,0,0,20286953,2.63
9/9/2020 6:45,152,0,20286953,0,0,20286953,2.64
9/9/2020 7:00,152,0,20286953,0,0,20286953,2.65
9/9/2020 7:15,152,0,20286953,0,0,20286953,2.66
9/9/2020 7:30,152,0,20286953,0,0,20286953,2.66
9/9/2020 7:45,152,0,20286953,0,0,20286953,2.67
9/9/2020 8:00,152,36,20328907,55.9,0,20328907,2.54
9/9/2020 8:15,153,38,20381738,59.3,0,20381738,2.41
9/9/2020 8:30,153,40,20436370,61,0,20436370,2.35
9/9/2020 8:45,154,47,20500466,73.2,0,20500466,2.31
9/9/2020 9:00,154,59,20579253,90.4,0,20579253,2.26
9/9/2020 9:15,155,62,20664715,95.9,0,20664715,2.22
9/9/2020 9:30,156,61,20749646,94.1,0,20749646,2.19
9/9/2020 9:45,156,65,20838675,99.9,0,20838675,2.15
9/9/2020 10:00,157,65,20928974,100.4,0,20928974,2.11
9/9/2020 10:15,158,66,21020687,102.2,0,21020687,2.08
9/9/2020 10:30,158,67,21114023,104,0,21114023,2.05
9/9/2020 10:45,159,65,21204747,100.2,0,21204747,2.02
9/9/2020 11:00,160,66,21296636,102.5,0,21296636,2
9/9/2020 11:15,160,66,21388948,102.6,0,21388948,1.96
9/9/2020 11:30,161,68,21483133,105,0,21483133,1.92
9/9/2020 11:45,162,67,21576787,103.9,0,21576787,1.89
9/9/2020 12:00,163,70,21672808,107.3,0,21672808,1.87
9/9/2020 12:15,163,68,21767310,104.5,0,21767310,1.84
9/9/2020 12:30,164,69,21862624,106.2,0,21862624,1.82
9/9/2020 12:45,165,67,21955537,102.7,0,21955537,1.8
9/9/2020 13:00,165,67,22048097,102.9,0,22048097,1.78
9/9/2020 13:15,166,65,22138821,100.4,0,22138821,1.77
9/9/2020 13:30,167,63,22226578,96.9,0,22226578,1.77
9/9/2020 13:45,167,62,22312887,95.7,0,22312887,1.77
9/9/2020 14:00,168,60,22396406,92.2,0,22396406,1.78
9/9/2020 14:15,169,59,22478972,91.7,0,22478972,1.78
9/9/2020 14:30,169,58,22559913,89.6,0,22559913,1.78
9/9/2020 14:45,170,56,22637712,85.8,0,22637712,1.78
9/9/2020 15:00,170,55,22714380,85.1,0,22714380,1.78
9/9/2020 15:15,171,54,22790024,83.8,0,22790024,1.79
9/9/2020 15:30,171,45,22854438,69.1,0,22854438,1.85
9/9/2020 15:45,172,21,22889611,33.1,0,22889611,2.1
9/9/2020 16:00,172,0,22889611,0,0,22889611,2.18
9/9/2020 16:15,172,0,22889611,0,0,22889611,2.2
9/9/2020 16:30,172,0,22889611,0,0,22889611,2.22
9/9/2020 16:45,172,0,22889611,0,0,22889611,2.23
9/9/2020 17:00,172,0,22889611,0,0,22889611,2.25
9/9/2020 17:15,172,0,22889611,0,0,22889611,2.26
9/9/2020 17:30,172,0,22889611,0,0,22889611,2.27
9/9/2020 17:45,172,0,22889611,0,0,22889611,2.28
9/9/2020 18:00,172,0,22889611,0,0,22889611,2.29
9/9/2020 18:15,172,0,22889611,0,0,22889611,2.3
9/9/2020 18:30,172,0,22889611,0,0,22889611,2.31
9/9/2020 18:45,172,0,22889611,0,0,22889611,2.32
9/9/2020 19:00,172,0,22889611,0,0,22889611,2.33
9/9/2020 19:15,172,0,22889611,0,0,22889611,2.34
9/9/2020 19:30,172,0,22889611,0,0,22889611,2.35
9/9/2020 19:45,172,0,22889611,0,0,22889611,2.35
9/9/2020 20:00,172,0,22889611,0,0,22889611,2.36
9/9/2020 20:15,172,0,22889611,0,0,22889611,2.37
9/9/2020 20:30,172,0,22889611,0,0,22889611,2.38
9/9/2020 20:45,172,0,22889611,0,0,22889611,2.38
9/9/2020 21:00,172,0,22889611,0,0,22889611,2.39
9/9/2020 21:15,172,0,22889611,0,0,22889611,2.4
9/9/2020 21:30,172,0,22889611,0,0,22889611,2.4
9/9/2020 21:45,172,0,22889611,0,0,22889611,2.41
9/9/2020 22:00,172,0,22889611,0,0,22889611,2.42
9/9/2020 22:15,172,0,22889611,0,0,22889611,2.42
9/9/2020 22:30,172,0,22889611,0,0,22889611,2.43
9/9/2020 22:45,172,0,22889611,0,0,22889611,2.43
9/9/2020 23:00,172,0,22889611,0,0,22889611,2.44
9/9/2020 23:15,172,0,22889611,0,0,22889611,2.45
9/9/2020 23:30,172,0,22889611,0,0,22889611,2.45
9/9/2020 23:45,172,0,22889611,0,0,22889611,2.46
9/10/2020 0:00,172,0,22889611,0,0,22889611,2.46
9/10/2020 0:15,172,0,22889611,0,0,22889611,2.47
9/10/2020 0:30,172,0,22889611,0,0,22889611,2.47
9/10/2020 0:45,172,0,22889611,0,0,22889611,2.47
9/10/2020 1:00,172,0,22889611,0,0,22889611,2.48
9/10/2020 1:15,172,0,22889611,0,0,22889611,2.48
9/10/2020 1:30,172,0,22889611,0,0,22889611,2.49
9/10/2020 1:45,172,0,22889611,0,0,22889611,2.49
9/10/2020 2:00,172,0,22889611,0,0,22889611,2.49
9/10/2020 2:15,172,0,22889611,0,0,22889611,2.5
9/10/2020 2:30,172,0,22889611,0,0,22889611,2.5
9/10/2020 2:45,172,0,22889611,0,0,22889611,2.51
9/10/2020 3:00,172,0,22889611,0,0,22889611,2.51
9/10/2020 3:15,172,0,22889611,0,0,22889611,2.51
9/10/2020 3:30,172,0,22889611,0,0,22889611,2.52
9/10/2020 3:45,172,0,22889611,0,0,22889611,2.52
9/10/2020 4:00,172,0,22889611,0,0,22889611,2.52
9/10/2020 4:15,172,0,22889611,0,0,22889611,2.52
9/10/2020 4:30,172,0,22889611,0,0,22889611,2.53
9/10/2020 4:45,172,0,22889611,0,0,22889611,2.53
9/10/2020 5:00,172,0,22889611,0,0,22889611,2.53
9/10/2020 5:15,172,0,22889611,0,0,22889611,2.53
9/10/2020 5:30,172,0,22889611,0,0,22889611,2.54
9/10/2020 5:45,172,0,22889611,0,0,22889611,2.54
9/10/2020 6:00,172,0,22889611,0,0,22889611,2.54
9/10/2020 6:15,172,0,22889611,0,0,22889611,2.54
9/10/2020 6:30,172,0,22889611,0,0,22889611,2.54
9/10/2020 6:45,172,0,22889611,0,0,22889611,2.55
9/10/2020 7:00,172,0,22889611,0,0,22889611,2.55
9/10/2020 7:15,172,0,22889611,0,0,22889611,2.55
9/10/2020 7:30,172,0,22889611,0,0,22889611,2.55
9/10/2020 7:45,172,0,22889611,0,0,22889611,2.55
9/10/2020 8:00,172,0,22889611,0,0,22889611,2.55
9/10/2020 8:15,172,0,22889611,0,0,22889611,2.55
9/10/2020 8:30,172,0,22889611,0,0,22889611,2.56
9/10/2020 8:45,172,0,22889611,0,0,22889611,2.56
9/10/2020 9:00,172,0,22889611,0,0,22889611,2.56
9/10/2020 9:15,172,0,22889611,0,0,22889611,2.56
9/10/2020 9:30,172,0,22889611,0,0,22889611,2.56
9/10/2020 9:45,172,0,22889611,0,0,22889611,2.57
9/10/2020 10:00,172,0,22889611,0,0,22889611,2.57
9/10/2020 10:15,172,0,22889611,0,0,22889611,2.57
9/10/2020 10:30,172,0,22889611,0,0,22889611,2.57
9/10/2020 10:45,172,0,22889611,0,0,22889611,2.57
9/10/2020 11:00,172,0,22889611,0,0,22889611,2.57
9/10/2020 11:15,172,0,22889611,0,0,22889611,2.57
9/10/2020 11:30,172,0,22889611,0,0,22889611,2.58
9/10/2020 11:45,172,0,22889611,0,0,22889611,2.58
9/10/2020 12:00,172,0,22889611,0,0,22889611,2.58
9/10/2020 12:15,172,0,22889611,0,0,22889611,2.58
9/10/2020 12:30,172,0,22889611,0,0,22889611,2.58
9/10/2020 12:45,172,0,22889611,0,0,22889611,2.58
9/10/2020 13:00,172,0,22889611,0,0,22889611,2.58
9/10/2020 13:15,172,0,22889611,0,0,22889611,2.58
9/10/2020 13:30,172,0,22889611,0,0,22889611,2.58
9/10/2020 13:45,172,0,22889611,0,0,22889611,2.59
9/10/2020 14:00,172,0,22889611,0,0,22889611,2.59
9/10/2020 14:15,172,0,22889611,0,0,22889611,2.59
9/10/2020 14:30,172,0,22889611,0,0,22889611,2.59
9/10/2020 14:45,172,0,22889611,0,0,22889611,2.59
9/10/2020 15:00,172,0,22889611,0,0,22889611,2.58
9/10/2020 15:15,172,0,22889611,0,0,22889611,2.61
9/10/2020 15:30,172,0,22889611,0,0,22889611,2.65
9/10/2020 15:45,172,0,22889611,0,0,22889611,2.67
9/10/2020 16:00,172,0,22889611,0,0,22889611,2.67
9/10/2020 16:15,172,0,22889611,0,0,22889611,2.68
9/10/2020 16:30,172,0,22889611,0,0,22889611,2.69
9/10/2020 16:45,172,0,22889611,0,0,22889611,2.69
9/10/2020 17:00,172,0,22889611,0,0,22889611,2.7
9/10/2020 17:15,172,0,22889611,0,0,22889611,2.7
9/10/2020 17:30,172,0,22889611,0,0,22889611,2.7
9/10/2020 17:45,172,0,22889611,0,0,22889611,2.71
9/10/2020 18:00,172,0,22889611,0,0,22889611,2.71
9/10/2020 18:15,172,0,22889611,0,0,22889611,2.71
9/10/2020 18:30,172,0,22889611,0,0,22889611,2.71
9/10/2020 18:45,172,0,22889611,0,0,22889611,2.71
9/10/2020 19:00,172,0,22889611,0,0,22889611,2.72
9/10/2020 19:15,172,16,22908363,25,0,22908363,2.72
9/10/2020 19:30,172,0,22908363,0,0,22908363,2.72
9/10/2020 19:45,172,0,22908363,0,0,22908363,2.72
9/10/2020 20:00,172,0,22908363,0,0,22908363,2.73
9/10/2020 20:15,172,0,22908363,0,0,22908363,2.73
9/10/2020 20:30,172,0,22908363,0,0,22908363,2.73
9/10/2020 20:45,172,0,22908363,0,0,22908363,2.73
9/10/2020 21:00,172,0,22908363,0,0,22908363,2.73
9/10/2020 21:15,172,0,22908363,0,0,22908363,2.73
9/10/2020 21:30,172,0,22908363,0,0,22908363,2.74
9/10/2020 21:45,172,0,22908363,0,0,22908363,2.74
9/10/2020 22:00,172,0,22908363,0,0,22908363,2.74
9/10/2020 22:15,172,0,22908363,0,0,22908363,2.74
9/10/2020 22:30,172,0,22908363,0,0,22908363,2.74
9/10/2020 22:45,172,0,22908363,0,0,22908363,2.74
9/10/2020 23:00,172,0,22908363,0,0,22908363,2.74
9/10/2020 23:15,172,0,22908363,0,0,22908363,2.75
9/10/2020 23:30,172,0,22908363,0,0,22908363,2.75
9/10/2020 23:45,172,0,22908363,0,0,22908363,2.75
9/11/2020 0:00,172,0,22908363,0,0,22908363,2.75
9/11/2020 0:15,172,0,22908363,0,0,22908363,2.75
9/11/2020 0:30,172,0,22908363,0,0,22908363,2.75
9/11/2020 0:45,172,0,22908363,0,0,22908363,2.75
9/11/2020 1:00,172,0,22908363,0,0,22908363,2.76
9/11/2020 1:15,172,0,22908363,0,0,22908363,2.76
9/11/2020 1:30,172,0,22908363,0,0,22908363,2.76
9/11/2020 1:45,172,0,22908363,0,0,22908363,2.76
9/11/2020 2:00,172,0,22908363,0,0,22908363,2.76
9/11/2020 2:15,172,0,22908363,0,0,22908363,2.76
9/11/2020 2:30,172,0,22908363,0,0,22908363,2.76
9/11/2020 2:45,172,0,22908363,0,0,22908363,2.76
9/11/2020 3:00,172,0,22908363,0,0,22908363,2.77
9/11/2020 3:15,172,0,22908363,0,0,22908363,2.77
9/11/2020 3:30,172,0,22908363,0,0,22908363,2.77
9/11/2020 3:45,172,0,22908363,0,0,22908363,2.77
9/11/2020 4:00,172,0,22908363,0,0,22908363,2.77
9/11/2020 4:15,172,0,22908363,0,0,22908363,2.77
9/11/2020 4:30,172,0,22908363,0,0,22908363,2.77
9/11/2020 4:45,172,0,22908363,0,0,22908363,2.77
9/11/2020 5:00,172,0,22908363,0,0,22908363,2.78
9/11/2020 5:15,172,0,22908363,0,0,22908363,2.78
9/11/2020 5:30,172,0,22908363,0,0,22908363,2.78
9/11/2020 5:45,172,0,22908363,0,0,22908363,2.78
9/11/2020 6:00,172,0,22908363,0,0,22908363,2.78
9/11/2020 6:15,172,0,22908363,0,0,22908363,2.78
9/11/2020 6:30,172,0,22908363,0,0,22908363,2.78
9/11/2020 6:45,172,0,22908363,0,0,22908363,2.78
9/11/2020 7:00,172,0,22908363,0,0,22908363,2.78
9/11/2020 7:15,172,0,22908363,0,0,22908363,2.78
9/11/2020 7:30,172,0,22908363,0,0,22908363,2.78
9/11/2020 7:45,172,0,22908363,0,0,22908363,2.78
9/11/2020 8:00,172,0,22908363,0,0,22908363,2.79
9/11/2020 8:15,172,0,22908363,0,0,22908363,2.79
9/11/2020 8:30,172,0,22908363,0,0,22908363,2.79
9/11/2020 8:45,172,16,22926868,24.7,0,22926868,2.74
9/11/2020 9:00,172,59,22999016,91.3,0,22999016,2.56
9/11/2020 9:15,173,65,23087691,100,0,23087691,2.48
9/11/2020 9:30,174,67,23180145,103.3,0,23180145,2.43
9/11/2020 9:45,175,73,23280051,112.5,0,23280051,2.38
9/11/2020 10:00,175,75,23383311,115.2,0,23383311,2.33
9/11/2020 10:15,176,77,23489184,118.1,0,23489184,2.29
9/11/2020 10:30,177,80,23599013,122.8,0,23599013,2.24
9/11/2020 10:45,178,82,23712620,126.9,0,23712620,2.2
9/11/2020 11:00,179,83,23827428,127.7,0,23827428,2.16
9/11/2020 11:15,180,84,23944038,130,0,23944038,2.12
9/11/2020 11:30,180,86,24063507,133.3,0,24063507,2.08
9/11/2020 11:45,181,87,24183613,133.5,0,24183613,2.05
9/11/2020 12:00,182,87,24303718,133.5,0,24303718,2.01
9/11/2020 12:15,183,88,24425730,136,0,24425730,1.98
9/11/2020 12:30,184,87,24547248,134.8,0,24547248,1.95
9/11/2020 12:45,185,87,24668166,134.3,0,24668166,1.92
9/11/2020 13:00,186,87,24788977,134.2,0,24788977,1.88
9/11/2020 13:15,187,89,24911802,137,0,24911802,1.85
9/11/2020 13:30,188,87,25033037,134.2,0,25033037,1.82
9/11/2020 13:45,189,86,25152613,132.6,0,25152613,1.79
9/11/2020 14:00,190,85,25270881,131.2,0,25270881,1.76
9/11/2020 14:15,190,85,25389221,131.5,0,25389221,1.74
9/11/2020 14:30,191,83,25505300,128.5,0,25505300,1.71
9/11/2020 14:45,192,82,25618943,125.8,0,25618943,1.7
9/11/2020 15:00,193,81,25731420,124.8,0,25731420,1.68
9/11/2020 15:15,194,80,25842980,123.8,0,25842980,1.66
9/11/2020 15:30,195,77,25951113,119.4,0,25951113,1.67
9/11/2020 15:45,195,30,26004050,46.7,0,26004050,2.03
9/11/2020 16:00,195,16,26030006,25.3,0,26030006,2.21
9/11/2020 16:15,195,0,26030006,0,0,26030006,2.25
9/11/2020 16:30,195,0,26030006,0,0,26030006,2.27
9/11/2020 16:45,195,0,26030006,0,0,26030006,2.3
9/11/2020 17:00,195,0,26030006,0,0,26030006,2.31
9/11/2020 17:15,195,0,26030006,0,0,26030006,2.32
9/11/2020 17:30,195,0,26030006,0,0,26030006,2.38
9/11/2020 17:45,195,0,26030006,0,0,26030006,2.43
9/11/2020 18:00,195,0,26030006,0,0,26030006,2.44
9/11/2020 18:15,195,0,26030006,0,0,26030006,2.47
9/11/2020 18:30,195,0,26030006,0,0,26030006,2.48
9/11/2020 18:45,195,0,26030006,0,0,26030006,2.5
9/11/2020 19:00,195,0,26030006,0,0,26030006,2.51
9/11/2020 19:15,195,0,26030006,0,0,26030006,2.53
9/11/2020 19:30,195,0,26030006,0,0,26030006,2.54
9/11/2020 19:45,195,0,26030006,0,0,26030006,2.55
9/11/2020 20:00,195,0,26030006,0,0,26030006,2.56
9/11/2020 20:15,195,0,26030006,0,0,26030006,2.58
9/11/2020 20:30,195,0,26030006,0,0,26030006,2.59
9/11/2020 20:45,195,0,26030006,0,0,26030006,2.59
9/11/2020 21:00,195,0,26030006,0,0,26030006,2.6
9/11/2020 21:15,195,0,26030006,0,0,26030006,2.61
9/11/2020 21:30,195,0,26030006,0,0,26030006,2.62
9/11/2020 21:45,195,0,26030006,0,0,26030006,2.63
9/11/2020 22:00,195,0,26030006,0,0,26030006,2.64
9/11/2020 22:15,195,0,26030006,0,0,26030006,2.65
9/11/2020 22:30,195,0,26030006,0,0,26030006,2.66
9/11/2020 22:45,195,0,26030006,0,0,26030006,2.66
9/11/2020 23:00,195,0,26030006,0,0,26030006,2.67
9/11/2020 23:15,195,0,26030006,0,0,26030006,2.68
9/11/2020 23:30,195,0,26030006,0,0,26030006,2.68
9/11/2020 23:45,195,0,26030006,0,0,26030006,2.69
9/12/2020 0:00,195,0,26030006,0,0,26030006,2.69
9/12/2020 0:15,195,0,26030006,0,0,26030006,2.7
9/12/2020 0:30,195,0,26030006,0,0,26030006,2.7
9/12/2020 0:45,195,0,26030006,0,0,26030006,2.71
9/12/2020 1:00,195,0,26030006,0,0,26030006,2.71
9/12/2020 1:15,195,0,26030006,0,0,26030006,2.72
9/12/2020 1:30,195,0,26030006,0,0,26030006,2.72
9/12/2020 1:45,195,0,26030006,0,0,26030006,2.73
9/12/2020 2:00,195,0,26030006,0,0,26030006,2.73
9/12/2020 2:15,195,0,26030006,0,0,26030006,2.74
9/12/2020 2:30,195,0,26030006,0,0,26030006,2.74
9/12/2020 2:45,195,0,26030006,0,0,26030006,2.74
